Price,Road Tax,COE Left,Mileage,Transmission,Deregistration,OMV,COE Price,Curb Weight,No. Of Owners,Vehicle Type
67500,6.52795791762255,765,115000,1,30871,26078,56089,1324,1,2
156800,6.525029657843462,3191,13000,1,84738,20189,78899,1360,1,3
40800,6.525029657843462,731,65000,1,17103,19424,57089,1190,1,5
76800,6.396929655216146,1702,78000,1,23840,18528,37989,1457,2,7
82800,7.421775793644647,2011,113000,1,19646,51247,35411,1735,4,6
169800,7.775695749915245,1194,90500,1,104686,89948,54901,1940,2,4
88800,8.01532730902172,1739,139000,1,17625,55208,36888,1400,6,6
75800,7.0967213784947605,1129,70000,1,29124,13744,51000,1591,2,5
159000,7.091742115095153,2253,43103,1,60718,39990,40009,1375,2,4
43000,6.230481447578482,886,100714,1,19332,18974,45000,1285,3,5
78500,6.52795791762255,1281,72000,1,35434,27298,53300,1324,3,2
138800,7.085064293952548,583,43000,1,63940,67563,75000,1940,1,5
197000,7.085064293952548,1217,121000,1,81164,69648,53001,1845,3,5
45000,6.60934924316738,794,47228,1,22673,17804,54301,1205,2,2
133888,7.091742115095153,1461,160000,1,64545,50779,49996,1770,2,5
110800,6.525029657843462,2564,38903,1,41065,20096,47000,1130,1,7
129800,6.230481447578482,2920,3000,1,80490,19936,86000,1220,1,5
24366,6.7661917146603505,636,119000,1,5821,15072,16095,1129,6,1
13998,6.940222469119639,369,175359,1,3183,11051,15287,1251,5,2
58800,7.091742115095153,614,47000,1,34948,42520,71509,1465,2,4
37800,6.606650186198215,522,89475,1,16801,22896,62002,1395,3,1
31500,5.971261839790462,639,113258,1,14729,22572,55889,1165,2,1
83500,6.612041034833092,2927,118128,1,37428,22246,46482,1241,3,1
110800,7.503840746698951,1706,155000,0,17873,29984,37906,1270,4,6
89800,6.525029657843462,2311,42000,1,34438,17912,33301,1067,1,1
68900,6.436150368369428,1340,70000,1,26756,23833,45201,1249,2,1
129800,7.503840746698951,1499,150000,1,16148,49303,32279,1625,6,6
73333,6.436150368369428,1193,157000,1,34923,32219,52807,1450,1,4
200888,7.613818684808629,1915,80000,1,60433,46331,33689,2110,1,5
110788,7.085064293952548,1004,130000,1,45092,40301,57508,1420,3,6
530788,7.768110378525988,1862,21000,1,193184,142735,36001,1590,2,6
102800,6.6039438246004725,2463,33000,1,33734,15260,32699,1345,1,2
75800,6.6039438246004725,1465,92154,1,26529,14471,33798,1345,1,2
95888,6.52795791762255,1915,68000,0,34472,22440,31997,1135,1,1
370000,7.77485576666552,2285,65200,1,149668,107207,41361,1815,1,6
66900,6.436150368369428,1311,60000,1,26846,23827,46489,1249,2,1
126800,6.373319789577012,2319,50000,1,49292,29676,37900,1405,2,1
74888,7.775695749915245,517,128000,1,56295,61381,74000,1785,2,4
147888,7.767263996757308,1247,98000,1,82272,70378,52600,1750,2,4
53800,6.525029657843462,761,120007,1,27496,22809,55200,1190,1,5
88000,6.52795791762255,1496,29000,1,36522,25930,57390,1175,1,1
43800,6.410174881966167,1008,114088,1,21826,11636,52503,1035,1,2
68800,7.098375638590786,1128,78201,1,32518,22114,56889,1664,1,3
117800,6.60934924316738,2800,38000,1,40631,18456,47821,1280,2,2
67900,6.359573868672378,1677,80000,1,21272,14574,38389,1020,1,1
179888,7.098375638590786,2065,79000,1,66376,47396,42002,1720,1,5
88800,6.606650186198215,1583,68000,1,29286,26306,36810,1425,2,1
119800,6.436150368369428,2590,45000,1,41756,19974,37690,1270,1,1
48000,6.413458957167357,1127,84000,1,23973,12372,51506,1055,2,1
49800,6.606650186198215,733,86000,1,22313,22209,56209,1395,2,1
133888,6.52795791762255,1829,33152,1,55001,35726,40512,1430,2,5
81800,6.359573868672378,2226,40500,1,23710,15557,32000,1030,1,1
92800,6.436150368369428,1948,58000,1,33761,24709,25689,1270,1,1
23800,6.60934924316738,461,96000,1,14128,15430,66010,1205,1,2
93800,7.098375638590786,1337,102000,1,46795,34778,55000,1485,3,5
105800,7.098375638590786,2223,36538,1,41835,23069,40002,1425,1,5
175888,7.487733761436444,2618,60000,1,60299,32389,45510,1793,1,5
54800,6.612041034833092,1283,110000,1,27167,13390,52000,1449,2,2
149000,6.230481447578482,3500,3500,1,92347,18980,92000,1205,1,5
90000,7.829630389150193,2433,155000,1,22514,37047,33568,1650,5,4
58800,6.525029657843462,1496,64215,1,24876,15108,42801,1310,5,2
550000,8.222553638396958,427,28500,1,228241,236858,74389,1770,4,6
60800,4.248495242049359,1920,26778,1,8254,13866,8501,940,2,2
65111,6.359573868672378,1619,97000,1,21532,15806,38830,1052,1,1
56800,6.940222469119639,2042,159000,1,15708,10333,27886,1264,4,2
83800,6.525029657843462,2042,68000,1,29133,13788,33199,1085,1,2
101800,7.098375638590786,1130,135600,1,46958,35785,49802,1695,2,5
164888,7.085064293952548,2222,55000,1,64602,43357,41001,1795,1,5
115800,6.359573868672378,2924,4179,1,81791,15784,87889,1070,1,1
197888,7.098375638590786,1888,89000,1,109031,84372,30851,1720,1,2
343868,8.38160253710989,2927,120000,1,48784,160519,60586,1560,3,6
130800,7.091742115095153,1248,86084,1,55816,46946,53001,1785,1,5
39800,7.086737934510577,553,125000,1,21414,25938,72100,1610,1,5
36800,7.396335293800808,401,119000,1,25379,28509,70890,1855,1,3
79000,6.6039438246004725,1915,119000,1,24394,14355,25920,1345,3,2
92800,6.606650186198215,1465,53000,1,36056,28494,42902,1435,3,1
52800,6.52795791762255,1095,67703,1,24045,17792,50991,1046,2,1
73500,6.606650186198215,1221,65000,1,29455,23657,48401,1395,2,1
48111,7.098375638590786,910,128000,1,23390,19200,47510,1535,2,3
51800,5.204006687076795,1102,125800,1,23579,23634,34507,1190,1,5
129800,6.52795791762255,2010,75000,1,58112,35730,52410,1430,2,5
102000,6.52795791762255,1618,113000,1,44575,33947,37605,1425,3,4
91800,6.52795791762255,1528,71000,1,37213,25458,42339,1558,1,4
74800,6.6039438246004725,1859,65340,1,22635,10999,28199,1345,1,2
139800,7.767263996757308,769,115200,1,73470,68263,55201,2025,3,5
83900,7.143617602704121,2197,153301,1,22661,34024,32914,1495,6,6
96500,5.971261839790462,1646,71000,1,38892,27220,38941,1315,1,5
39800,7.091742115095153,247,110213,1,30060,45353,67304,1655,2,4
150800,7.091742115095153,2341,18000,1,56013,36282,38000,1692,1,6
53800,6.525029657843462,1102,75000,1,23864,21841,50991,1190,1,5
81800,6.525029657843462,2013,64000,1,26565,13936,29159,1085,1,2
78800,6.606650186198215,1249,91000,1,35574,29096,50789,1435,2,2
169800,7.767263996757308,1305,58000,1,101246,85294,54616,1850,2,4
60500,7.2909747781429814,1496,134000,1,20727,17836,50168,1410,5,5
128500,7.396335293800808,1469,80000,1,43899,33352,34381,1865,1,3
169800,7.098375638590786,1706,108000,1,57093,47757,33900,1615,3,4
219888,7.803843303538772,3197,108400,1,85542,69262,97176,1415,3,6
50000,6.883462586413092,915,96098,1,23785,19953,46970,1360,4,3
188888,6.52795791762255,2615,58608,1,71290,46968,39000,1635,1,4
83800,7.10002716662926,763,102000,1,61880,60903,60001,1841,3,5
290888,7.090076835776092,2068,40000,1,99563,69015,48000,1365,1,6
69800,7.098375638590786,1251,91000,1,29458,16945,53300,1417,1,5
116800,6.373319789577012,1976,112000,1,42422,26934,36961,1365,2,1
263888,8.439663988907,3197,80000,1,85542,148133,97176,1565,6,6
65800,6.525029657843462,1097,69000,1,26265,21975,46778,1190,2,5
121800,6.60934924316738,2825,24000,1,38641,18757,45001,1280,1,2
112500,6.60934924316738,2619,65177,1,35618,18498,40556,1280,1,2
69800,6.6039438246004725,1556,65000,1,25108,12411,38200,1295,1,2
169900,7.77485576666552,1464,80000,1,83238,65700,50000,1735,3,6
40900,6.60934924316738,732,126000,1,23575,19589,57301,1205,1,2
217800,7.491087593534876,2013,32332,1,65884,49682,36667,2030,1,3
53800,6.52795791762255,762,83000,1,22723,17519,51506,1096,2,2
129888,7.503840746698951,1677,162000,0,17829,37484,38712,1520,2,6
59800,7.098375638590786,794,129500,1,24019,17728,60003,1682,2,5
75800,7.421775793644647,2197,138888,1,22696,44221,37502,1550,1,2
29300,6.525029657843462,582,83000,1,15366,17950,68589,1200,1,2
353800,7.77485576666552,1857,31674,1,148554,113288,32429,1815,2,6
159800,7.098375638590786,1978,71285,1,69525,51135,39401,1530,2,4
109800,7.098375638590786,2313,60000,1,41642,22847,38000,1515,2,4
66800,5.971261839790462,1619,67560,1,21275,11424,40000,1233,1,2
40700,6.525029657843462,974,83000,1,21852,16517,55200,1321,3,2
135555,6.52795791762255,2224,34781,1,54458,34226,40009,1430,2,5
40800,6.60934924316738,820,95000,1,22864,17452,54301,1205,3,2
119888,5.634789603169249,2986,84000,1,6516,12400,7904,2168,1,4
31800,6.52795791762255,636,87000,1,15511,14828,55889,1046,3,1
115800,6.697034247666484,3471,135000,1,82782,13290,86677,1085,5,1
145800,6.525029657843462,2594,23000,1,57974,24469,48000,1360,1,3
66800,6.606650186198215,737,114500,1,34854,35416,62140,1425,2,4
59800,6.525029657843462,1282,58440,1,25130,20393,51106,1190,1,5
51800,6.60934924316738,977,76000,1,26425,19990,53694,1215,1,2
188500,7.091742115095153,1828,70000,1,98103,76181,32429,1845,3,6
76800,6.6039438246004725,1468,119100,1,21971,13834,25000,1287,2,2
119900,7.503840746698951,1887,145000,0,16338,31550,31553,1270,6,6
168800,8.110727582974489,605,74000,1,114547,118398,75801,2185,4,5
50900,6.52795791762255,942,128000,1,28567,24806,47889,1589,1,4
84800,7.098375638590786,1493,91568,1,31393,16320,48109,1682,1,5
78800,6.606650186198215,1253,104000,1,32889,25996,50621,1395,2,1
50888,6.883462586413092,765,117616,1,29687,29466,60000,1545,2,4
100000,7.347299700743164,2741,112000,1,35714,28507,47316,1339,3,6
78888,6.52795791762255,1133,84396,1,30755,25277,49000,1115,2,1
84800,6.883462586413092,1580,69428,1,32716,19955,42661,1355,2,3
73800,7.2868764117507,2073,133000,1,24485,21343,43007,1340,3,3
54800,6.933423025730715,1830,140000,1,15283,11834,30284,1095,3,2
61800,6.933423025730715,1978,125000,0,13853,18475,25525,1110,2,2
318800,7.77485576666552,3135,12000,1,148634,66971,92090,1750,1,6
49800,6.6039438246004725,949,125000,1,17045,11824,37755,1345,2,2
132000,8.894807371368625,2191,155000,1,22607,100966,32914,2140,4,5
142000,7.767263996757308,1125,113000,1,81869,70378,56410,1750,2,4
143800,6.525029657843462,3384,11000,1,84271,20414,86000,1250,1,5
43800,6.436150368369428,732,83150,1,23484,26928,57301,1300,2,1
132800,6.883462586413092,1101,53831,1,72403,60528,51000,1730,2,6
54000,6.436150368369428,880,100000,1,23502,27597,45000,1347,3,7
118800,6.373319789577012,1886,85388,1,43830,32046,31101,1375,1,1
183888,7.098375638590786,2101,53000,1,75974,51237,52502,1470,3,4
1068,8.987696695703624,1002,22932,1,493813,458096,57010,2560,3,6
65288,7.288927694521257,1677,200000,1,17935,33678,38712,1450,4,4
698000,8.671458150427666,2378,13850,1,24734,162849,37900,1870,2,6
425800,8.574895901544526,3193,13000,1,85169,285694,97176,1780,3,6
44800,7.086737934510577,575,83000,1,25001,29366,77600,1620,1,5
60000,6.525029657843462,767,80000,1,25204,20928,51506,1185,1,5
85800,6.60934924316738,1673,45812,1,33489,21858,38000,1230,1,2
66800,6.6039438246004725,1587,95000,1,28624,15111,41400,1295,2,2
62800,6.6039438246004725,1129,78317,1,24413,15784,36001,1295,2,2
46800,6.883462586413092,766,84000,1,24210,19953,60689,1360,2,3
2500,9.017968479328726,3198,8000,1,1197523,695334,107800,2720,1,4
2500,9.017968479328726,3192,18000,1,1092644,637485,110524,2720,1,4
121800,7.085064293952548,1224,90000,1,48476,40089,51109,1420,1,6
128777,7.098375638590786,1736,70000,1,46339,37079,32809,1867,1,5
45800,6.612041034833092,850,100000,1,20207,15274,46651,1480,2,5
110800,6.525029657843462,2831,26000,1,39109,19908,45189,1130,1,7
80300,6.525029657843462,1945,55000,1,23172,13936,23568,1085,1,2
67500,5.971261839790462,1524,60000,1,22037,18516,38200,1257,2,1
48200,6.230481447578482,911,84500,1,20488,18974,47300,1285,1,5
66800,6.230481447578482,1640,73200,1,32367,21172,38000,1203,1,5
65800,7.014814351275545,2071,106000,1,17053,17500,29839,1195,1,2
75800,7.098375638590786,1521,82000,1,36159,17222,57390,1532,1,3
104800,8.029758520440822,2197,169000,1,22661,58918,32914,1750,6,6
27588,6.436150368369428,489,120000,1,13468,22710,61410,1249,2,1
33888,6.403574197934815,635,64315,1,20454,16339,65501,1440,1,2
89800,8.10832229017324,242,120000,1,62639,79909,67304,2105,4,5
64800,6.6039438246004725,1490,119899,1,27681,11854,46791,1295,1,2
85777,6.52795791762255,1095,101000,1,38243,27881,46778,1480,1,3
858800,7.768110378525988,3441,18,1,343316,174819,105501,1660,1,6
85888,6.525029657843462,1945,60000,1,24251,22434,26301,1190,2,5
221800,6.373319789577012,3320,5000,1,112023,36514,87235,1550,1,5
101800,6.525029657843462,2287,87000,1,39823,22527,35320,1200,1,5
135000,8.10832229017324,395,120000,1,80153,85245,58109,2115,3,5
60800,7.014814351275545,1677,154000,1,17694,38922,38192,1315,5,6
93777,7.085064293952548,738,90000,1,49829,50784,58190,1410,3,6
72800,6.52795791762255,1335,85000,1,30374,24466,54000,1115,1,1
177777,7.091742115095153,1827,86000,1,79606,57385,39406,1555,2,4
204800,7.776535028185241,1493,54505,1,98405,81088,31801,1835,2,4
143800,6.976348070447749,3376,146235,1,100435,51025,108106,1725,6,6
183000,8.293549515060345,3045,56000,1,67557,106863,80583,1760,2,6
57777,7.494430215031565,949,80367,1,27228,22541,49700,1684,1,5
97800,7.098375638590786,1003,86000,1,49728,45870,57501,1615,3,4
174800,7.098375638590786,2676,11380,1,65463,35760,46002,1270,2,6
48900,7.098375638590786,940,73000,1,24207,19906,46970,1379,1,5
79800,5.971261839790462,1585,83500,1,34665,24699,36890,1280,3,4
56000,6.525029657843462,1217,68000,1,23359,20734,48401,1190,2,5
95800,6.436150368369428,1101,108998,1,43909,32224,51000,1480,1,5
251800,7.091742115095153,2798,26935,1,103029,66274,45001,1635,1,4
102800,7.085064293952548,1311,72500,1,47347,39636,54616,1535,2,4
99888,7.085064293952548,1217,60200,1,45754,40804,50621,1495,2,6
119888,7.091742115095153,1125,102891,1,62892,54213,56206,1605,3,4
108500,6.525029657843462,2646,46000,1,37662,23037,42000,1190,1,5
99800,7.755767170102998,2226,164392,1,24340,39742,34935,1650,6,4
82800,5.971261839790462,1978,46388,1,19372,17239,25689,1185,1,5
80800,6.606650186198215,1314,53000,1,31710,23295,51765,1395,1,1
144800,7.091742115095153,1552,68000,1,76749,58073,53711,1615,2,4
117800,6.606650186198215,1952,99000,1,39480,29951,26170,1435,1,5
36800,7.10002716662926,582,130000,1,23237,19646,75000,1508,2,5
103800,7.098375638590786,1978,104000,1,34715,19405,36961,1480,1,5
98800,6.525029657843462,2070,50890,1,31665,19473,30009,1350,1,3
91800,6.280395838960195,2463,19477,1,27512,17083,32699,870,1,1
333777,8.374246182096304,3353,23000,1,99724,170917,108106,2295,1,6
128800,6.52795791762255,2469,52000,1,46067,26902,35001,1393,1,5
114888,6.716594773520978,2226,130000,1,19885,15373,32416,1010,3,1
76800,7.806696372521179,2011,140000,1,19646,35039,35411,1795,5,3
137800,7.085064293952548,1466,35500,1,63960,50531,57414,1705,2,6
212000,8.70549681988774,2927,74000,1,48784,114718,60586,1880,5,6
86800,6.60934924316738,1585,91000,1,33179,21690,40000,1230,3,2
680000,8.27893600229198,1558,13000,1,308996,245342,47390,1419,3,6
109900,7.0967213784947605,2468,56000,1,37870,16705,37102,1489,1,5
43800,6.6039438246004725,972,76000,1,20886,13855,47020,1284,4,2
57777,8.465057436995709,1190,163000,1,17212,92415,52660,1925,2,4
68800,5.971261839790462,1098,43000,1,19858,17827,42900,1165,3,1
278800,9.076923258535832,2071,74000,1,24627,259436,42885,1500,6,6
132800,7.77485576666552,886,104000,1,71009,70703,46667,2105,3,5
161800,7.091742115095153,1860,94000,1,75027,58787,32302,1615,2,4
142800,6.230481447578482,2560,17000,1,55786,23807,46689,1320,1,5
88800,7.091742115095153,883,119410,1,51208,52041,47604,1655,2,4
166800,6.52795791762255,2560,33206,1,59925,35584,40690,1415,1,1
65800,6.230481447578482,1251,75000,1,26496,18725,50789,1285,2,5
92889,6.436150368369428,2104,100000,1,30185,19702,26667,1270,2,1
40888,6.525029657843462,975,85000,1,21917,16600,55200,1321,3,2
315800,7.491087593534876,3380,13500,1,131636,43784,116577,2030,1,3
84800,7.221835825288449,1832,135000,1,23502,23073,39936,1410,3,5
92888,7.098375638590786,1975,73000,1,33970,18603,37620,1515,1,4
37000,7.086737934510577,429,119111,1,19596,26225,75289,1610,1,5
54800,7.491087593534876,797,83000,1,32301,28170,59889,1475,3,4
83500,6.883462586413092,1556,85553,1,32307,19955,42661,1355,2,3
80300,7.091742115095153,914,96172,1,38053,40194,47604,1465,2,4
38800,6.525029657843462,910,110000,1,18970,17436,46009,1079,2,2
77888,6.872128101338986,2679,120000,1,29408,21588,39844,1210,3,5
213800,6.52795791762255,3353,12077,1,114510,37249,88503,1500,1,5
88500,6.525029657843462,1863,39400,1,29236,13787,31783,1085,1,2
106888,7.085064293952548,1644,72000,1,46845,35354,39000,1790,1,3
62800,7.098375638590786,1163,98100,1,28573,17486,53001,1355,1,5
76800,6.60934924316738,1526,93471,1,31386,19536,41761,1249,2,2
220800,6.373319789577012,3348,9700,1,113845,36500,88503,1550,1,5
54800,7.091742115095153,552,115088,1,33322,40949,76889,1465,4,4
77777,6.872128101338986,2622,191000,1,26930,16286,37303,1195,3,2
50500,7.069874128458572,793,106000,1,30397,25596,62101,1672,1,4
120800,6.70196036600254,2927,90000,1,65857,31746,74099,1485,2,4
32800,6.52795791762255,399,88600,0,18061,12506,57089,1005,2,2
145800,6.52795791762255,3101,13000,1,70897,28094,68699,1235,1,1
199800,8.426830751335846,1186,84000,1,132899,114285,54901,1865,1,4
49800,7.00397413672268,1731,106000,0,16452,11163,34197,1162,1,2
145800,6.522092798170152,3437,20,1,95254,18121,96501,1110,1,5
29800,6.606650186198215,1,105359,1,16312,27866,65001,1435,4,5
166800,7.491087593534876,1826,65200,1,49937,37187,33420,1940,2,3
151800,7.091742115095153,1525,88000,1,78941,61607,49996,1655,1,6
60888,6.52795791762255,1219,75000,1,28782,19126,48401,1160,2,3
239777,8.522180732927277,3442,90000,1,100940,115584,106916,1980,4,6
220000,7.646831391430482,1922,194000,0,16535,39986,31335,1260,6,6
56800,7.098375638590786,521,118000,1,34469,39249,76612,1505,2,4
109800,6.436150368369428,1948,70168,1,38086,25493,32200,1288,2,3
128800,7.280697195384741,2927,164808,1,48784,42325,60586,1610,2,4
71300,7.098375638590786,605,128891,1,40604,46269,71509,1530,1,4
430800,7.050989447068045,3531,1759,1,186391,80331,102002,2165,1,5
60800,6.525029657843462,1250,67000,1,25912,21664,51765,1190,1,5
72800,6.359573868672378,1981,57000,1,18379,15531,25920,1030,2,1
117800,7.098375638590786,1524,44500,1,52249,35989,54334,1535,3,6
56800,7.098375638590786,854,82000,1,20357,18626,38610,1682,2,5
197800,6.373319789577012,2770,30000,1,79525,39407,58089,1555,1,5
74800,7.503840746698951,2101,110000,1,24744,24216,42885,1540,2,3
117800,6.60934924316738,2711,38000,1,37027,18637,44589,1280,1,2
46300,6.525029657843462,979,137000,1,21128,20132,55200,1190,3,5
136800,6.60934924316738,3197,13700,1,80774,19410,74989,1315,1,2
158800,7.098375638590786,1978,62000,1,66847,51135,35310,1530,1,4
60900,7.0967213784947605,1163,118000,1,25738,16896,46229,1566,2,5
50800,6.403574197934815,946,131000,1,22721,16195,49501,1650,1,5
59300,6.525029657843462,1218,74169,1,21688,18232,48401,1130,1,7
38800,6.60934924316738,606,101000,1,19235,19589,66000,1205,2,2
83800,7.401231264413015,760,77000,1,36322,29136,57002,1790,2,3
245800,7.098375638590786,2955,18500,1,134794,51809,114001,1620,1,4
56800,7.098375638590786,913,108000,1,26185,22509,47604,1626,1,5
92800,7.086737934510577,1193,70000,1,36844,30651,53106,1610,2,5
135800,7.098375638590786,1128,55200,1,52906,42225,49899,1735,2,5
186800,7.098375638590786,2558,21900,1,82246,43729,57700,1490,1,4
79888,6.612041034833092,2927,130000,1,37428,25278,46482,1285,6,6
52800,6.429719478039138,731,109000,1,28615,21584,53334,1417,1,2
116800,7.10002716662926,1099,99000,1,85715,74064,56340,1804,1,4
184800,8.206583614320753,3442,91574,1,101233,105427,106916,1835,3,6
32800,6.230481447578482,732,127293,1,16487,18038,57301,1229,2,1
181800,7.098375638590786,2009,36122,1,77316,55131,43102,1470,1,4
77800,6.60934924316738,2014,51265,1,30890,16713,33199,1205,2,2
