Listing ID,Listing URL,Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
1239330,https://www.sgcarmart.com/used_cars/info.php?ID=1239330,Toyota,48800,16950,682,31-May-16,947,84000,2015,Auto,17496,18425,8425,47300,1496,80,1320,3,MPV
1239130,https://www.sgcarmart.com/used_cars/info.php?ID=1239130,Volkswagen,48800,16210,624,26-Apr-16,911,99000,2015,Auto,21239,23886,15441,47300,1395,92,1249,2,Hatchback
1217858,https://www.sgcarmart.com/used_cars/info.php?ID=1217858,Volvo,48800,13790,2736,28-Apr-07,1278,96000,2007,Auto,18395,50985,56084,52008,2521,162,1706,6,Sports Car
1219679,https://www.sgcarmart.com/used_cars/info.php?ID=1219679,Volvo,48800,14530,684,22-Mar-16,887,140000,2016,Auto,26511,24806,26729,43000,1498,90,1589,2,Luxury Sedan
1226255,https://www.sgcarmart.com/used_cars/info.php?ID=1226255,Toyota,48888,17930,976,14-Dec-15,790,117000,2015,Auto,25198,19953,19953,62019,1798,105,1360,1,MPV
1239137,https://www.sgcarmart.com/used_cars/info.php?ID=1239137,Volkswagen,48888,14740,1791,6-Feb-07,1187,186240,2006,Auto,17264,27436,30180,52077,1984,147,1391,6,Sports Car
1238193,https://www.sgcarmart.com/used_cars/info.php?ID=1238193,Nissan,48900,14900,1210,25-May-16,940,73000,2016,Auto,24207,19906,19906,46970,1997,106,1379,1,SUV
1239376,https://www.sgcarmart.com/used_cars/info.php?ID=1239376,Honda,48999,15440,682,18-Aug-16,734,92000,2016,Auto,20933,20054,10076,52301,1496,96,1190,3,SUV
1226668,https://www.sgcarmart.com/used_cars/info.php?ID=1226668,Toyota,49388,10910,1023,22-Apr-08,1648,140000,2006,Auto,17495,15423,13843,38655,1496,81,1130,2,Mid-Sized Sedan
1219414,https://www.sgcarmart.com/used_cars/info.php?ID=1219414,Subaru,49500,15810,744,31-May-16,947,159000,2016,Auto,22105,15849,15849,47889,1600,84,1480,1,SUV
1239358,https://www.sgcarmart.com/used_cars/info.php?ID=1239358,Toyota,49500,17410,974,5-Feb-16,822,102000,2015,Auto,19962,18373,18373,38610,1797,105,1350,2,MPV
1239311,https://www.sgcarmart.com/used_cars/info.php?ID=1239311,Mercedes-Benz,49688,24020,740,4-Feb-15,456,93000,2014,Auto,29282,38804,36326,70890,1595,115,1425,4,Luxury Sedan
1232607,https://www.sgcarmart.com/used_cars/info.php?ID=1232607,Audi,49800,16540,624,20-May-16,946,124000,2016,Auto,20381,22566,13593,47020,1395,92,1310,3,Luxury Sedan
1235656,https://www.sgcarmart.com/used_cars/info.php?ID=1235656,BMW,49800,16320,1450,27-Dec-11,1103,100000,2011,Auto,18491,29686,29686,30293,1995,110,1455,2,SUV
1223665,https://www.sgcarmart.com/used_cars/info.php?ID=1223665,BMW,49800,12080,2694,27-Nov-07,1492,162000,2007,Auto,20672,51852,57038,50168,2497,160,1830,3,SUV
1238165,https://www.sgcarmart.com/used_cars/info.php?ID=1238165,Honda,49800,15540,684,15-Mar-16,881,48000,2016,Auto,27043,23133,24387,51301,1497,88,1221,1,SUV
1238970,https://www.sgcarmart.com/used_cars/info.php?ID=1238970,Honda,49800,16160,682,18-Jul-16,1003,131000,2016,Auto,20647,20258,10362,52301,1496,96,1190,2,SUV
1233309,https://www.sgcarmart.com/used_cars/info.php?ID=1233309,Honda,49800,15050,682,13-Sep-16,739,69000,2016,Auto,22363,21259,11763,52503,1496,96,1190,3,SUV
1204371,https://www.sgcarmart.com/used_cars/info.php?ID=1204371,Honda,49800,12070,1110,28-Nov-07,1493,143000,2007,Auto,17315,18405,20246,41994,1595,92,1220,2,Mid-Sized Sedan
1236566,https://www.sgcarmart.com/used_cars/info.php?ID=1236566,Hyundai,49800,9310,1107,16-Feb-09,1947,185000,2009,Auto,13759,11740,7366,25727,1591,89.7,1264,3,Mid-Sized Sedan
1223155,https://www.sgcarmart.com/used_cars/info.php?ID=1223155,Hyundai,49800,9680,1107,3-Dec-08,1863,135447,2008,Auto,14171,12583,8099,27571,1591,89.7,1264,4,Mid-Sized Sedan
1217471,https://www.sgcarmart.com/used_cars/info.php?ID=1217471,Hyundai,49800,16630,738,3-Jun-16,949,125000,2016,Auto,17045,11824,11824,37755,1591,93.8,1345,2,Mid-Sized Sedan
1236398,https://www.sgcarmart.com/used_cars/info.php?ID=1236398,Kia,49800,13940,738,31-Oct-16,1102,68000,2016,Auto,25035,14594,14594,50991,1591,95.3,1295,2,Mid-Sized Sedan
1232572,https://www.sgcarmart.com/used_cars/info.php?ID=1232572,Lexus,49800,13710,2700,25-Oct-07,1312,196000,2007,Auto,19055,40967,45064,52491,2500,153,1625,5,Luxury Sedan
1198415,https://www.sgcarmart.com/used_cars/info.php?ID=1198415,Mazda,49800,13900,682,6-Dec-16,1126,128000,2016,Auto,23879,17063,12063,50991,1496,88,1310,2,Mid-Sized Sedan
1238351,https://www.sgcarmart.com/used_cars/info.php?ID=1238351,Mercedes-Benz,49800,19970,740,28-Oct-15,733,86000,2015,Auto,22313,22209,18093,56209,1595,90,1395,2,Hatchback
1189415,https://www.sgcarmart.com/used_cars/info.php?ID=1189415,Mitsubishi,49800,10350,1101,5-Aug-08,1731,106000,2008,Manual,16452,11163,11163,34197,1584,79,1162,1,Mid-Sized Sedan
1227223,https://www.sgcarmart.com/used_cars/info.php?ID=1227223,Nissan,49800,15850,508,29-Jun-16,974,120000,2016,Auto,23155,18689,13689,55200,1197,85,1285,1,SUV
1232922,https://www.sgcarmart.com/used_cars/info.php?ID=1232922,Opel,49800,13360,626,4-Apr-17,1245,67000,2016,Auto,22031,16770,6770,50789,1398,64,1045,1,Hatchback
1227108,https://www.sgcarmart.com/used_cars/info.php?ID=1227108,Toyota,49800,16760,742,3-Mar-16,856,134000,2015,Auto,22003,19589,19589,43000,1598,90,1205,2,Mid-Sized Sedan
1238694,https://www.sgcarmart.com/used_cars/info.php?ID=1238694,Volkswagen,49800,15950,624,29-Jul-16,1004,92000,2015,Auto,21733,20402,10563,55200,1395,92,1249,3,Hatchback
1224179,https://www.sgcarmart.com/used_cars/info.php?ID=1224179,Audi,49888,17590,624,22-Jan-16,828,127480,2015,Auto,23484,26909,19673,51301,1395,92,1300,3,Hatchback
1237134,https://www.sgcarmart.com/used_cars/info.php?ID=1237134,Honda,49888,15030,682,8-Sep-16,734,80000,2016,Auto,22862,21767,12474,53000,1496,96,1190,3,SUV
1038795,https://www.sgcarmart.com/used_cars/info.php?ID=1038795,Mercedes-Benz,49888,21170,740,9-Sep-15,370,94094,2015,Auto,21183,22896,19055,56209,1595,90,1395,4,Hatchback
1238275,https://www.sgcarmart.com/used_cars/info.php?ID=1238275,Toyota,50000,15900,976,20-Apr-16,915,96098,2016,Auto,23785,19953,19953,46970,1798,105,1360,4,MPV
1233880,https://www.sgcarmart.com/used_cars/info.php?ID=1233880,Mazda,50200,15980,1210,29-Apr-16,914,95000,2016,Auto,24079,19136,19136,49602,1998,111,1535,1,MPV
1220331,https://www.sgcarmart.com/used_cars/info.php?ID=1220331,Honda,50500,11040,885,9-May-08,1644,150000,2008,Auto,17453,13858,13858,38192,1339,73,1010,3,Hatchback
1232248,https://www.sgcarmart.com/used_cars/info.php?ID=1232248,Nissan,50500,10000,1026,30-Oct-08,1830,136000,2008,Auto,15283,17900,17900,30284,1498,80,1175,3,Mid-Sized Sedan
1239589,https://www.sgcarmart.com/used_cars/info.php?ID=1239589,Volkswagen,50500,15900,624,23-Jun-16,979,113000,2015,Auto,23661,23810,15334,53694,1395,92,1249,2,Hatchback
1199424,https://www.sgcarmart.com/used_cars/info.php?ID=1199424,Volvo,50500,16570,1176,28-Dec-15,793,106000,2015,Auto,30397,25596,27835,62101,1969,180,1672,1,Luxury Sedan
1222109,https://www.sgcarmart.com/used_cars/info.php?ID=1222109,Audi,50800,17910,624,26-Jan-16,821,70000,2015,Auto,23520,26902,19663,51301,1395,92,1300,2,Hatchback
1238456,https://www.sgcarmart.com/used_cars/info.php?ID=1238456,Audi,50800,16730,624,31-May-16,946,85000,2016,Auto,20730,22568,13596,49000,1395,92,1310,4,Luxury Sedan
1229676,https://www.sgcarmart.com/used_cars/info.php?ID=1229676,BMW,50800,19590,684,28-Aug-15,368,120000,2015,Auto,27129,29417,28184,62140,1499,100,1425,3,Luxury Sedan
1226992,https://www.sgcarmart.com/used_cars/info.php?ID=1226992,Chevrolet,50800,16240,604,31-May-16,946,131000,2016,Auto,22721,16195,16195,49501,1362,103,1650,1,SUV
1215114,https://www.sgcarmart.com/used_cars/info.php?ID=1215114,Honda,50800,15700,682,6-Oct-16,761,88000,2015,Auto,20147,18014,8014,51506,1496,97,1130,2,Stationwagon
1239334,https://www.sgcarmart.com/used_cars/info.php?ID=1239334,Hyundai,50800,9660,1107,14-Jan-09,1915,165000,2008,Auto,13694,11523,11523,26047,1591,89.7,1264,3,Mid-Sized Sedan
1235262,https://www.sgcarmart.com/used_cars/info.php?ID=1235262,Mazda,50800,13880,682,27-Dec-16,1157,106149,2016,Auto,24669,17612,12612,54200,1496,88,1321,3,Mid-Sized Sedan
1224596,https://www.sgcarmart.com/used_cars/info.php?ID=1224596,Mazda,50800,12860,182,24-May-17,1314,14542,2016,Auto,17979,18727,8727,34106,1496,85,1036,1,Hatchback
1235448,https://www.sgcarmart.com/used_cars/info.php?ID=1235448,Mercedes-Benz,50800,20130,740,27-Aug-15,367,92000,2015,Auto,24879,28034,26248,55889,1595,90,1430,2,Luxury Sedan
1174852,https://www.sgcarmart.com/used_cars/info.php?ID=1174852,MINI,50800,17480,684,6-Apr-16,882,96200,2016,Auto,20467,23512,14917,46502,1499,100,1175,2,Hatchback
1233695,https://www.sgcarmart.com/used_cars/info.php?ID=1233695,Mitsubishi,50800,12470,506,28-Aug-17,1099,79000,2016,Auto,19831,14804,5000,42801,1193,59,940,4,Hatchback
1239658,https://www.sgcarmart.com/used_cars/info.php?ID=1239658,Mitsubishi,50800,12320,1026,27-Nov-07,1493,73000,2007,Auto,17315,16412,18054,41994,1499,80,1313,1,Mid-Sized Sedan
1232461,https://www.sgcarmart.com/used_cars/info.php?ID=1232461,Mitsubishi,50800,12570,506,17-Aug-17,1097,96216,2016,Auto,22237,13450,5000,49430,1193,57,940,3,Mid-Sized Sedan
1231623,https://www.sgcarmart.com/used_cars/info.php?ID=1231623,Toyota,50800,16320,742,18-Apr-16,913,97000,2015,Auto,23047,19589,19589,45000,1598,90,1205,3,Mid-Sized Sedan
1195836,https://www.sgcarmart.com/used_cars/info.php?ID=1195836,Toyota,50800,18090,1210,29-Sep-15,399,150000,2015,Auto,29010,27591,30628,62101,1998,123,1480,1,Luxury Sedan
1234831,https://www.sgcarmart.com/used_cars/info.php?ID=1234831,Volvo,50800,14800,684,28-Jul-16,1003,129000,2016,Auto,26186,22879,19031,53000,1498,90,1450,1,Hatchback
1229508,https://www.sgcarmart.com/used_cars/info.php?ID=1229508,Audi,50888,17250,976,30-Nov-15,765,117616,2015,Auto,29687,29466,28253,60000,1798,125,1545,2,Luxury Sedan
1195892,https://www.sgcarmart.com/used_cars/info.php?ID=1195892,Honda,50888,15200,682,19-Oct-16,1099,70000,2016,Auto,21618,20054,10076,50000,1496,96,1190,3,SUV
1233365,https://www.sgcarmart.com/used_cars/info.php?ID=1233365,Volvo,50900,14330,684,27-May-16,942,128000,2016,Auto,28567,24806,26729,47889,1498,90,1589,1,Luxury Sedan
1238932,https://www.sgcarmart.com/used_cars/info.php?ID=1238932,Honda,50998,19680,1630,19-Aug-15,369,145338,2015,Auto,27289,26576,29207,60789,2356,129,1855,3,MPV
1230004,https://www.sgcarmart.com/used_cars/info.php?ID=1230004,Nissan,50998,12640,2679,26-Oct-07,1461,177450,2007,Auto,20346,25586,28145,50451,2488,120,1745,2,MPV
1202151,https://www.sgcarmart.com/used_cars/info.php?ID=1202151,Hyundai,50999,9190,1107,27-Jul-09,2011,118496,2009,Auto,14522,11333,11333,26175,1591,89.7,1264,3,Mid-Sized Sedan
1232902,https://www.sgcarmart.com/used_cars/info.php?ID=1232902,Honda,51000,13080,1815,6-Sep-07,1097,141000,2007,Auto,19618,24053,26459,50355,1997,110,1540,3,SUV
1224213,https://www.sgcarmart.com/used_cars/info.php?ID=1224213,Toyota,51000,16690,976,29-Mar-16,884,118000,2016,Auto,23502,19953,19953,46970,1798,105,1360,2,MPV
1239514,https://www.sgcarmart.com/used_cars/info.php?ID=1239514,Mazda,51500,16390,1210,29-Apr-16,915,120000,2016,Auto,23742,19665,19665,47510,1998,111,1535,1,MPV
1232321,https://www.sgcarmart.com/used_cars/info.php?ID=1232321,Honda,51777,14390,684,8-Dec-16,1128,95000,2016,Auto,22706,17802,12802,45655,1498,96,1046,2,Hatchback
1226854,https://www.sgcarmart.com/used_cars/info.php?ID=1226854,Mercedes-Benz,51777,23550,1202,2-Apr-15,523,119000,2014,Auto,30168,33853,34395,76790,1991,155,1455,1,SUV
1233986,https://www.sgcarmart.com/used_cars/info.php?ID=1233986,Alfa,51800,16400,608,25-May-16,940,116000,2016,Auto,23506,25603,17845,49000,1368,125,1310,2,Hatchback
1239020,https://www.sgcarmart.com/used_cars/info.php?ID=1239020,Audi,51800,16100,624,30-Jul-16,1006,90000,2016,Auto,22969,22568,13596,53000,1395,92,1310,3,Luxury Sedan
1215903,https://www.sgcarmart.com/used_cars/info.php?ID=1215903,Honda,51800,11170,885,14-Jul-08,1678,133000,2008,Auto,17704,11850,11850,38192,1339,73,1010,4,Hatchback
1239241,https://www.sgcarmart.com/used_cars/info.php?ID=1239241,Honda,51800,11300,1023,13-May-08,1648,157000,2008,Auto,17495,15916,15916,38192,1496,88,1080,3,Hatchback
1236922,https://www.sgcarmart.com/used_cars/info.php?ID=1236922,Honda,51800,20140,1630,18-Aug-15,368,110000,2015,Auto,27272,26576,29207,60789,2356,129,1855,3,MPV
1202944,https://www.sgcarmart.com/used_cars/info.php?ID=1202944,Honda,51800,15480,684,4-Jul-16,979,125589,2016,Auto,24447,19298,19298,47300,1497,88,1160,1,MPV
1238317,https://www.sgcarmart.com/used_cars/info.php?ID=1238317,Honda,51800,13680,182,1-Nov-16,1102,125800,2016,Auto,23579,23634,20088,34507,1496,96,1190,1,SUV
1234157,https://www.sgcarmart.com/used_cars/info.php?ID=1234157,Hyundai,51800,14760,738,15-Nov-16,1126,95000,2016,Auto,24305,12352,12352,52668,1591,93.8,1345,2,Mid-Sized Sedan
1236905,https://www.sgcarmart.com/used_cars/info.php?ID=1236905,Mazda,51800,14050,1815,21-Jun-07,1341,139475,2007,Auto,19931,23953,26349,54088,1998,122,1140,6,Sports Car
1227745,https://www.sgcarmart.com/used_cars/info.php?ID=1227745,Mazda,51800,17620,1786,30-Nov-15,765,82000,2015,Auto,30093,26073,28503,62019,2488,141,1568,2,SUV
1226709,https://www.sgcarmart.com/used_cars/info.php?ID=1226709,Mazda,51800,13670,682,3-Mar-17,1221,97150,2017,Auto,23986,16004,11004,49751,1496,88,1310,3,Mid-Sized Sedan
1238619,https://www.sgcarmart.com/used_cars/info.php?ID=1238619,Nissan,51800,16190,742,24-Jun-16,979,54000,2015,Auto,24230,16283,16283,53694,1598,85,1205,1,Mid-Sized Sedan
1236921,https://www.sgcarmart.com/used_cars/info.php?ID=1236921,Subaru,51800,17160,1210,30-Mar-16,885,98000,2016,Auto,20976,19146,19146,38610,1998,177,1682,3,SUV
1219200,https://www.sgcarmart.com/used_cars/info.php?ID=1219200,Toyota,51800,20830,1196,14-Aug-15,365,81300,2015,Auto,25579,28652,27113,58109,1986,111,1610,2,SUV
1239015,https://www.sgcarmart.com/used_cars/info.php?ID=1239015,Toyota,51800,17400,1792,9-Nov-15,735,149500,2015,Auto,31269,28170,31438,61300,2494,133,1475,1,Luxury Sedan
1224083,https://www.sgcarmart.com/used_cars/info.php?ID=1224083,Toyota,51800,13170,1815,19-Sep-07,1129,140000,2007,Auto,19797,24702,27173,50355,1998,110,1540,2,MPV
1237315,https://www.sgcarmart.com/used_cars/info.php?ID=1237315,Toyota,51800,15540,742,22-Jun-16,977,76000,2016,Auto,26425,19990,19990,53694,1598,90,1215,1,Mid-Sized Sedan
1239634,https://www.sgcarmart.com/used_cars/info.php?ID=1239634,Volkswagen,51800,15590,620,30-Jun-16,976,86000,2016,Auto,26383,19019,19019,55200,1390,90,1245,3,Sports Car
1188495,https://www.sgcarmart.com/used_cars/info.php?ID=1188495,Mercedes-Benz,51888,22710,1202,13-Jan-15,434,135250,2014,Auto,34796,42793,46911,72002,1991,135,1655,2,Luxury Sedan
1236297,https://www.sgcarmart.com/used_cars/info.php?ID=1236297,Nissan,51888,12210,508,26-Oct-17,1461,87000,2017,Auto,20498,15223,5223,41761,1198,72,1088,2,Hatchback
1191169,https://www.sgcarmart.com/used_cars/info.php?ID=1191169,Mazda,51999,16360,1210,15-Apr-16,910,109125,2016,Auto,25001,21481,22074,47000,1998,121,1454,2,Luxury Sedan
1238947,https://www.sgcarmart.com/used_cars/info.php?ID=1238947,Volkswagen,52000,15640,624,12-Aug-16,1008,119673,2015,Auto,24116,23895,15453,52503,1395,92,1249,2,Hatchback
1239519,https://www.sgcarmart.com/used_cars/info.php?ID=1239519,Nissan,52007,13740,508,25-Jan-17,1186,99952,2016,Auto,25638,18725,13725,50889,1197,85,1285,1,SUV
1230544,https://www.sgcarmart.com/used_cars/info.php?ID=1230544,Audi,52800,20940,1194,29-Dec-14,429,102000,2014,Auto,39123,44911,54876,74000,1984,165,1830,2,SUV
1222028,https://www.sgcarmart.com/used_cars/info.php?ID=1222028,Ford,52800,11810,392,23-Aug-17,1103,90000,2016,Auto,27431,19440,14440,46778,999,92,1334,3,Mid-Sized Sedan
1213815,https://www.sgcarmart.com/used_cars/info.php?ID=1213815,Honda,52800,11040,885,25-Jul-08,1730,170000,2008,Auto,17768,11994,11994,37165,1339,73,1010,4,Hatchback
1212050,https://www.sgcarmart.com/used_cars/info.php?ID=1212050,Honda,52800,18440,2442,24-Aug-06,739,122000,2006,Auto,15578,30960,34056,54463,2354,147,1640,4,MPV
1232249,https://www.sgcarmart.com/used_cars/info.php?ID=1232249,Honda,52800,15030,684,14-Nov-16,1095,67703,2016,Auto,24045,17792,12792,50991,1498,96,1046,2,Hatchback
1223169,https://www.sgcarmart.com/used_cars/info.php?ID=1223169,Hyundai,52800,9660,1107,30-Apr-09,1982,123877,2009,Auto,13951,11706,11706,25525,1591,89.7,1264,5,Mid-Sized Sedan
1189386,https://www.sgcarmart.com/used_cars/info.php?ID=1189386,Mazda,52800,14660,682,31-Oct-16,1102,107445,2016,Auto,26070,20847,16186,50991,1496,88,1321,2,Mid-Sized Sedan
1197472,https://www.sgcarmart.com/used_cars/info.php?ID=1197472,Mitsubishi,52800,11130,70,20-Apr-18,1646,37000,2018,Auto,12541,14015,5000,20000,1193,59,940,2,Mid-Sized Sedan
1220896,https://www.sgcarmart.com/used_cars/info.php?ID=1220896,Mitsubishi,52800,13140,506,11-Aug-17,1372,34318,2017,Auto,19620,12720,5000,42801,1193,57,940,1,Mid-Sized Sedan
1222182,https://www.sgcarmart.com/used_cars/info.php?ID=1222182,Mitsubishi,52800,14130,738,20-Jan-17,1190,95000,2016,Auto,24827,13178,13178,49751,1590,86,1284,2,Mid-Sized Sedan
1230620,https://www.sgcarmart.com/used_cars/info.php?ID=1230620,Mitsubishi,52800,12370,738,11-Aug-17,1372,117000,2017,Auto,26810,10885,10885,51600,1590,86,1284,5,Mid-Sized Sedan
1212799,https://www.sgcarmart.com/used_cars/info.php?ID=1212799,Nissan,52800,14950,508,9-Nov-16,1100,95000,2016,Auto,24254,18689,13689,50000,1197,85,1285,1,SUV
1214472,https://www.sgcarmart.com/used_cars/info.php?ID=1214472,Suzuki,52800,13010,610,25-May-17,1305,68000,2016,Auto,25982,11581,11581,51106,1372,70,1055,1,Hatchback
1235428,https://www.sgcarmart.com/used_cars/info.php?ID=1235428,Toyota,52800,17840,976,8-Mar-16,852,117000,2016,Auto,21238,19953,19953,38610,1798,105,1360,1,MPV
1221264,https://www.sgcarmart.com/used_cars/info.php?ID=1221264,Toyota,52800,22700,1196,14-Jul-15,635,109000,2015,Auto,25838,24377,26128,65501,1986,112,1570,2,MPV
1238922,https://www.sgcarmart.com/used_cars/info.php?ID=1238922,Toyota,52800,16730,682,26-Jul-16,1001,82000,2016,Auto,22225,21769,12477,53000,1496,80,1320,2,MPV
1206300,https://www.sgcarmart.com/used_cars/info.php?ID=1206300,Toyota,52800,11090,1113,16-Jul-08,1731,106075,2008,Auto,17676,16777,16777,37165,1598,80,1195,3,Mid-Sized Sedan
1223860,https://www.sgcarmart.com/used_cars/info.php?ID=1223860,Toyota,52800,14880,2457,4-May-07,1281,176000,2007,Auto,18438,29083,31992,52008,2362,125,1750,3,MPV
1239035,https://www.sgcarmart.com/used_cars/info.php?ID=1239035,Volkswagen,52800,13820,620,20-Dec-16,1160,88513,2015,Auto,26666,17516,17516,48000,1390,90,1417,3,Mid-Sized Sedan
1222234,https://www.sgcarmart.com/used_cars/info.php?ID=1222234,Volkswagen,52800,14530,620,26-Aug-16,731,109000,2015,Auto,28615,21584,22218,53334,1390,90,1417,1,Mid-Sized Sedan
1230722,https://www.sgcarmart.com/used_cars/info.php?ID=1230722,Volvo,52800,15540,684,27-Apr-16,912,105500,2016,Auto,28024,24806,26729,47300,1498,90,1589,1,Luxury Sedan
1236181,https://www.sgcarmart.com/used_cars/info.php?ID=1236181,BMW,52888,17850,684,18-Dec-15,793,110000,2015,Auto,29826,29235,27929,60001,1499,100,1425,2,Luxury Sedan
1233981,https://www.sgcarmart.com/used_cars/info.php?ID=1233981,Honda,52888,16500,684,3-May-16,918,114363,2016,Auto,24646,21083,21517,46009,1497,88,1221,1,SUV
1191895,https://www.sgcarmart.com/used_cars/info.php?ID=1191895,Mercedes-Benz,52888,28540,1202,28-Jan-15,458,168750,2014,Auto,27249,35687,31962,75200,1991,135,1465,4,Luxury Sedan
1218981,https://www.sgcarmart.com/used_cars/info.php?ID=1218981,Nissan,52900,14530,508,14-Dec-16,1155,76000,2016,Auto,24113,18689,13689,48000,1197,85,1285,2,SUV
1215059,https://www.sgcarmart.com/used_cars/info.php?ID=1215059,Peugeot,53000,14820,742,23-Jun-16,978,120500,2015,Auto,30505,27971,26160,55100,1598,121.4,1410,1,Luxury Sedan
1239214,https://www.sgcarmart.com/used_cars/info.php?ID=1239214,Mazda,53535,12900,682,19-Jul-17,1369,102000,2017,Auto,25867,14934,9934,51600,1496,88,1310,3,Mid-Sized Sedan
1185807,https://www.sgcarmart.com/used_cars/info.php?ID=1185807,Audi,53800,18260,624,29-Feb-16,854,131178,2015,Auto,22849,27607,20650,44001,1395,92,1310,3,Luxury Sedan
1238296,https://www.sgcarmart.com/used_cars/info.php?ID=1238296,Ford,53800,15260,684,25-May-16,940,140000,2015,Auto,30022,25599,27839,51010,1498,118,1495,1,Hatchback
1219820,https://www.sgcarmart.com/used_cars/info.php?ID=1219820,Honda,53800,19820,1815,3-Jul-06,977,142000,2006,Auto,13162,21887,24076,48479,1998,118,1223,4,Sports Car
1239538,https://www.sgcarmart.com/used_cars/info.php?ID=1239538,Honda,53800,13300,1467,30-Oct-07,1466,132000,2007,Auto,20415,17609,19370,50451,1799,103,1350,2,MPV
1238964,https://www.sgcarmart.com/used_cars/info.php?ID=1238964,Honda,53800,17260,682,11-Aug-16,1007,112000,2016,Auto,20786,20015,10021,52301,1496,96,1190,3,SUV
1238751,https://www.sgcarmart.com/used_cars/info.php?ID=1238751,Honda,53800,13750,1467,11-Sep-07,1102,150000,2007,Auto,19687,19547,21502,50355,1799,103,1219,3,Mid-Sized Sedan
